COVERED CALL WRITES: CASH

Column Headings:
  Symb:    underlying symbol
  Stk:     closing price of underlying
  Opt:     option base symbol
  StrkMn   strike (numeric) and Month (alpha) of written option
  Call:    bid price of call being sold
  RIUC:    Raw Return, if unchanged, cash
  ARIUC:   Annualized Return, if unchanged, cash
  RIEC:    Raw Return, if exercised, cash
  ARIEC:   Annualized Return, if exercised, cash
  DBEC:    Downside breakeven point, cash
  UBEC:    UPSIDE breakeven point, cash
            i.e., the point above which stock outperforms covered write
  %DBE:    Percent distance from Stk price down to DBEC
  %UBE:    Percent distance from Stk price UP to UBEC
  PrDBE:   Prob. of CLOSING above DBE at expiration
  PrRIE:   Prob. of CLOSING above Striking Price at expiration
            i.e., Prob. of stock being called away
  PrUBE:   Prob. of CLOSING above UBE at expiration
  ERTN:    Raw EXPECTED Return, cash
  AERTNC:  Annualized EXPECTED Return, cash
  Invt:    Investment for cash covered write
  IVF:     Implied Volatility Factor
           = 100*(IV this option/avg IV for this stock - 1)
           => large positive numbers are most expensive options
NOTE: all returns and investment assume 5 cent commission on stock & option

  While we endeavor to make our data reliable, errors are always possible.
  Therefore, make sure you check the actual price of the option with a price
    quotation system or with your broker before actually entering an order.
  If the returns from the covered write look "too good," be suspicous.
  It is likely, in that case, that some data is in error.
  McMillan Analysis Corp. is not responsible for errors in this data,
    nor is it liable for losses incurred due to errors in this report.
  Accuracy and completeness are not guaranteed.

Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
LABU    119.16  Jan+ 108     14.30    2.8  104.0    2.8  104.0 104.96 122.15  0.12  0.03    78    73    44     0.6    21.2 104.96    13/   42
CMG    2289.97  Feb+ 2380    43.30    1.9   29.2    5.9   90.12246.772423.15  0.02  0.06    62    26    17     1.4    21.22246.77    66/   32
DPST     81.02  Feb+ 76       9.00    5.3  114.0    5.3  114.0  72.12  84.85  0.11  0.05    72    63    41     1.0    21.2  72.12    12/   51
TWLO     72.01  Feb+ 78       2.66    3.7   35.4   12.2  117.6  69.45  80.51  0.04  0.12    60    29    22     2.2    21.2  69.45    27/   19
DPST     81.02  Jan+ 78       6.40    4.3  157.8    4.3  157.8  74.72  84.25  0.08  0.04    70    60    40     0.6    21.2  74.72     6/   51
RUN      14.21  Mar+ 14       1.90   12.4  100.7   12.4  100.7  12.41  15.75  0.13  0.11    67    52    37     2.6    21.2  12.41     8/   58
IBRX      3.77  Jul  4.5      0.85   24.8   49.0   47.4   93.4   3.02   5.20  0.20  0.38    61    41    35    10.7    21.2   3.02    16/   49
LABU    119.16  Jun  115     30.20   29.1   67.6   29.1   67.6  89.06 145.05  0.25  0.22    67    52    38     9.1    21.1  89.06     1/   42
NEP      27.83  Jan+ 27.5     1.25    2.9  105.3    2.9  105.3  26.68  28.60  0.04  0.03    70    56    37     0.6    21.1  26.68    37/   91
AMC       4.21  Jun'25 5      1.63   57.1   40.0   84.7   59.3   2.68   6.48  0.36  0.54    63    45    37    30.1    21.1   2.68    17/   24
NET      78.45  Feb+ 82       4.45    5.9   56.4   10.6  101.8  74.10  86.30  0.06  0.10    63    40    29     2.2    21.1  74.10    26/   11
NAIL    105.13  Mar  115      8.60    8.8   54.4   19.0  117.3  96.63 123.45  0.08  0.17    61    38    30     3.4    21.1  96.63     1/   24
NAIL    105.13  Feb  108      7.90    8.0   94.4   10.9  128.5  97.33 115.75  0.07  0.10    64    45    33     1.8    21.1  97.33     4/   24
UPST     30.45  Feb  25       6.85    5.3   62.1    5.3   62.1  23.70  31.70  0.22  0.04    81    75    44     1.8    21.1  23.70    18/   34
BITX     23.19  Sep  23       7.50   45.3   66.7   45.3   66.7  15.79  30.35  0.32  0.31    65    50    39    14.4    21.1  15.79   -14/   88
GME      13.98  Jul  18       1.60   12.0   23.7   43.8   86.5  12.48  19.45  0.11  0.39    60    29    23    10.7    21.1  12.48     4/    7
TWLO     72.01  Feb  67.5     7.30    4.1   48.0    4.1   48.0  64.81  74.65  0.10  0.04    79    69    39     1.8    21.1  64.81    39/   19
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
SAVE      7.92  Jan'25 10     2.40   40.9   40.7   77.0   76.6   5.62  12.25  0.29  0.55    60    43    38    21.2    21.1   5.62   -49/   98
NOVA     10.47  Jan'25 12.5   3.00   38.3   38.1   64.5   64.1   7.57  15.35  0.28  0.47    63    43    34    21.2    21.1   7.57    -2/   82
ZIM      13.31  Feb+ 14       1.44   11.2  107.5   16.5  158.9  11.97  15.29  0.10  0.15    62    44    34     2.2    21.1  11.97    11/  100
GE      127.97  Jan+ 128      3.50    2.7   99.6    2.7   99.0 124.57 131.35  0.03  0.03    68    50    33     0.6    21.1 124.57    60/   36
MARA     17.78  Apr  17       4.30   24.8   96.4   24.8   96.4  13.58  21.15  0.24  0.19    66    53    40     5.4    21.1  13.58   -23/   55
TGTX     15.16  Aug  12       6.00   29.0   49.8   29.0   49.8   9.26  17.85  0.39  0.18    74    62    42    12.3    21.1   9.26     3/   38
TTD      63.76  Feb  57.5     8.45    3.7   43.3    3.7   43.3  55.41  65.80  0.13  0.03    82    75    42     1.8    21.1  55.41    51/   26
APLS     66.30  Feb+ 70       2.75    4.2   89.4    9.9  212.5  63.65  72.60  0.04  0.10    60    37    30     1.0    21.1  63.65    -6/   53
SEDG     72.83  Jun  85      10.25   16.2   37.6   35.5   82.6  62.68  95.10  0.14  0.31    62    38    30     9.1    21.1  62.68     3/   88
BOIL     31.15  Jan'26 35    14.15   82.2   41.0  104.4   52.1  17.10  49.00  0.45  0.57    65    47    39    42.2    21.1  17.10   -18/   40
CHTR    368.34  Feb+ 375      9.40    2.6   55.6    4.4   95.1 359.04 384.25  0.03  0.04    64    40    27     1.0    21.1 359.04    27/   27
LABU    119.16  Feb+ 107     16.85    4.4   95.2    4.4   95.2 102.41 123.70  0.14  0.04    76    69    43     1.0    21.1 102.41    20/   42
ASML    706.50  Jan+ 690     27.70    1.6   59.4    1.6   59.4 678.90 717.55  0.04  0.02    77    67    39     0.6    21.1 678.90    34/   28
SMCI    326.31  Mar+ 340     27.10    9.0   73.2   13.6  110.1 299.31 366.95  0.08  0.12    63    44    32     2.6    21.1 299.31    14/   68
ENPH    108.75  Mar+ 106     12.20    9.6   78.0    9.6   78.0  96.65 118.05  0.11  0.09    69    54    36     2.6    21.1  96.65    19/   57
QCOM    141.12  Feb+ 139      5.95    2.7   58.4    2.7   58.4 135.27 144.80  0.04  0.03    74    59    35     1.0    21.1 135.27    47/   14
SMCI    326.31  Jan+ 337.5    9.90    3.1  113.0    6.6  241.5 316.51 347.25  0.03  0.06    60    39    30     0.6    21.1 316.51     8/   68
COIN    133.88  Jun  150     21.80   19.3   45.0   33.7   78.3 112.18 171.65  0.16  0.28    63    42    32     9.1    21.1 112.18    -8/   40
W        51.74  Apr  60       4.90   10.2   39.7   27.7  107.6  46.94  64.75  0.09  0.25    60    35    28     5.4    21.1  46.94     5/   30
W        51.74  May  55       8.15   18.4   55.1   25.8   77.1  43.69  63.00  0.16  0.22    65    45    33     7.1    21.1  43.69    11/   30
TWLO     72.01  Feb+ 77       2.97    4.2   39.9   11.3  108.5  69.14  79.82  0.04  0.11    61    32    24     2.2    21.1  69.14    27/   19
KOLD     84.13  May  91      15.20   21.9   65.4   31.8   95.0  69.03 106.05  0.18  0.26    62    45    36     7.0    21.0  69.03   -17/   30
ELV     473.29  Jan+ 467.5   13.80    1.7   62.4    1.7   62.4 459.59 481.15  0.03  0.02    74    61    36     0.6    21.0 459.59    55/   43
ASML    706.50  Jan+ 692.5   26.00    1.7   63.6    1.7   63.6 680.60 718.35  0.04  0.02    75    64    38     0.6    21.0 680.60    33/   28
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
RIOT     11.29  Jun  10       3.55   26.9   62.6   26.9   62.6   7.84  13.40  0.31  0.19    70    57    40     9.0    21.0   7.84   -11/   45
GE      127.97  Jan+ 129      3.00    2.3   84.6    3.1  113.2 125.07 131.85  0.02  0.03    65    45    31     0.6    21.0 125.07    58/   36
WDC      52.23  Jan+ 49       3.95    1.2   43.0    1.2   43.0  48.38  52.80  0.07  0.01    86    82    44     0.6    21.0  48.38   103/   19
NOW     727.56  Jan+ 710     32.20    2.1   76.0    2.1   76.0 695.46 742.05  0.04  0.02    74    64    39     0.6    21.0 695.46    60/   38
PRTA     33.12  Jun  30       8.50   21.2   49.2   21.2   49.2  24.72  38.35  0.25  0.16    73    58    38     9.0    21.0  24.72   -42/   33
RXRX     10.76  Jan'25 12.5   3.20   40.5   40.2   62.5   62.2   7.66  15.55  0.29  0.45    64    44    35    21.1    21.0   7.66    -1/   84
LABU    119.16  Feb+ 106     19.05    5.7   87.1    5.7   87.1 100.21 124.90  0.16  0.05    75    68    43     1.4    21.0 100.21    18/   42
LABU    119.16  Jan'25 117   43.25   53.9   53.6   53.9   53.6  76.01 160.10  0.36  0.34    68    51    38    21.1    21.0  76.01     1/   42
BOIL     31.15  Feb+ 28.5     4.85    7.8  118.1    7.8  118.1  26.40  33.20  0.15  0.07    72    62    41     1.4    21.0  26.40    -8/   40
DPST     81.02  Mar+ 85       7.90   10.7   86.4   16.0  129.9  73.22  92.75  0.10  0.14    62    44    34     2.6    21.0  73.22    -3/   51
CVNA     42.29  May  25      19.60    9.5   28.4    9.5   28.4  22.79  44.45  0.46  0.05    91    87    46     7.0    21.0  22.79    23/   20
LABU    119.16  Mar  106     24.70   12.0   74.5   12.0   74.5  94.56 130.55  0.21  0.10    72    62    41     3.4    21.0  94.56     4/   42
YINN     15.92  Jan'25 22     3.30   25.2   25.0   72.6   72.2  12.72  25.15  0.20  0.58    60    35    30    21.1    21.0  12.72    -2/   42
UVXY      8.25  Feb  9        0.65    7.1   84.1   16.2  191.1   7.70   9.50  0.07  0.15    60    38    31     1.8    21.0   7.70    19/   11
APLS     66.30  Jan+ 63       5.40    3.2  116.7    3.2  116.7  61.00  68.25  0.08  0.03    74    65    41     0.6    21.0  61.00     7/   53
STX      84.81  Jan+ 85       3.10    3.7  133.8    3.8  140.1  81.81  87.95  0.04  0.04    66    49    34     0.6    21.0  81.81    64/   87
SLRN      6.51  May  7.5      1.20   20.3   60.8   37.7  112.8   5.41   8.55  0.17  0.31    60    42    35     7.0    21.0   5.41     3/   92
COIN    133.88  Feb+ 138      7.00    5.4  116.7    8.6  185.5 126.98 144.85  0.05  0.08    62    43    33     1.0    20.9 126.98    -9/   40
COIN    133.88  Apr  140     19.10   16.5   64.2   21.8   84.7 114.88 158.95  0.14  0.19    65    46    34     5.4    20.9 114.88    -8/   40
CMG    2289.97  Feb+ 2345    54.20    2.4   36.8    4.9   74.22235.872399.05  0.02  0.05    66    35    22     1.4    20.92235.87    66/   32
CMG    2289.97  Feb+ 2385    41.50    1.8   28.0    6.1   92.22248.572426.35  0.02  0.06    62    25    17     1.4    20.92248.57    66/   32
BYON     23.21  Jan'25 32.5   4.30   22.1   22.0   70.7   70.3  19.01  36.65  0.18  0.58    61    32    27    21.0    20.9  19.01     3/   46
NNOX      5.53  Jan'25 7.5    1.25   26.3   26.1   70.1   69.7   4.38   8.60  0.21  0.56    61    35    29    21.1    20.9   4.38    14/   36
NAIL    105.13  Mar  116      8.20    8.3   51.6   19.5  120.6  97.03 124.05  0.08  0.18    60    37    29     3.4    20.9  97.03     2/   24
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
KRYS    126.95  May  130     18.60   17.1   51.0   19.8   59.3 108.45 148.45  0.15  0.17    69    47    31     7.0    20.9 108.45     8/   52
META    367.46  Feb+ 350     27.35    2.9   43.5    2.9   43.5 340.21 377.20  0.07  0.03    80    70    39     1.4    20.9 340.21    51/   31
AMD     158.74  Feb+ 157.5    7.80    4.2   91.1    4.2   91.1 151.04 165.15  0.05  0.04    69    53    35     1.0    20.9 151.04    33/   14
LABU    119.16  Feb  104     21.75    6.6   77.8    6.6   77.8  97.51 125.60  0.18  0.05    76    68    43     1.8    20.9  97.51    10/   42
LABU    119.16  Jan'25 116   43.60   53.3   53.0   53.3   53.0  75.66 159.45  0.37  0.34    68    51    38    21.0    20.9  75.66     2/   42
RDFN      7.87  Aug  10       1.35   18.9   32.4   50.3   86.2   6.62  11.20  0.16  0.42    60    36    30    12.2    20.9   6.62     2/   48
NET      78.45  Feb  70      10.95    3.5   40.9    3.5   40.9  67.60  80.80  0.14  0.03    84    77    42     1.8    20.9  67.60    42/   11
LABU    119.16  Feb+ 109     19.65    9.4   90.1    9.4   90.1  99.61 128.50  0.16  0.08    71    61    41     2.2    20.9  99.61     6/   42
PLCE     22.42  Jun  28       2.45   11.7   27.2   39.3   91.3  20.07  30.30  0.10  0.35    60    31    25     9.0    20.9  20.07     6/   47
GE      127.97  Jan+ 127      4.05    2.4   86.2    2.4   86.2 124.02 130.90  0.03  0.02    70    55    35     0.6    20.9 124.02    61/   36
ENVX     10.47  Jul  13       1.61   16.9   33.2   44.5   87.9   8.96  14.46  0.14  0.38    60    36    30    10.6    20.9   8.96     3/   22
EXPE    148.65  Feb+ 148      7.70    4.9   74.4    4.9   74.4 141.05 155.55  0.05  0.05    69    52    33     1.4    20.9 141.05    38/   26
BILL     73.88  Feb+ 79       5.80    8.4   80.3   15.8  151.7  68.18  84.65  0.08  0.15    61    41    32     2.2    20.9  68.18    36/   62
ROKU     84.79  Mar+ 81      10.10    8.2   66.8    8.2   66.8  74.79  90.95  0.12  0.07    72    58    37     2.6    20.9  74.79    28/   25
AMZN    153.16  Feb+ 150      7.15    2.6   56.4    2.6   56.4 146.11 157.00  0.05  0.03    75    62    36     1.0    20.9 146.11    48/   28
DPST     81.02  Jan+ 77.5     6.70    4.1  148.6    4.1  148.6  74.42  84.05  0.08  0.04    71    62    40     0.6    20.9  74.42     9/   51
DPST     81.02  Feb  77      10.40    8.8  103.7    8.8  103.7  70.72  87.25  0.13  0.08    70    58    39     1.8    20.9  70.72     5/   51
MDGL    243.92  Apr  220     53.00   15.1   58.8   15.1   58.8 191.02 272.85  0.22  0.12    73    60    39     5.4    20.9 191.02    22/   60
LABU    119.16  Jun  114     30.60   28.5   66.3   28.5   66.3  88.66 144.45  0.26  0.21    68    53    38     8.9    20.8  88.66     2/   42
KOLD     84.13  Aug  92      20.40   31.8   54.5   44.1   75.5  63.83 112.25  0.24  0.33    63    46    36    12.1    20.8  63.83   -14/   30
KOLD     84.13  Feb+ 81      12.20   12.4  118.9   12.4  118.9  72.03  93.05  0.14  0.11    67    54    39     2.2    20.8  72.03    -9/   30
SNAP     15.54  Feb+ 13.5     2.65    3.5   53.9    3.5   53.9  12.99  16.00  0.16  0.03    82    77    44     1.4    20.8  12.99    50/   61
CMG    2289.97  Feb+ 2390    40.10    1.8   27.0    6.2   94.62249.972429.95  0.02  0.06    62    24    16     1.4    20.82249.97    65/   32
SCO      20.59  Jan'25 29     3.60   20.5   20.4   69.4   69.0  17.09  32.45  0.17  0.58    62    30    24    20.9    20.8  17.09    25/   24
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
YANG     16.43  Jul  20       2.55   17.5   34.6   42.7   84.3  13.98  22.40  0.15  0.36    61    37    30    10.6    20.8  13.98     2/   24
LABU    119.16  Feb  103     22.45    6.3   74.7    6.3   74.7  96.81 125.30  0.19  0.05    77    70    43     1.8    20.8  96.81     8/   42
U        34.10  Mar  37       2.48    7.5   46.4   16.5  102.0  31.72  39.33  0.07  0.15    62    37    28     3.4    20.8  31.72    11/   24
AFRM     40.98  Mar  35       9.05    9.1   56.4    9.1   56.4  32.03  43.90  0.22  0.07    77    68    42     3.4    20.8  32.03    12/    8
NTLA     26.76  Jul  30       4.50   19.7   38.8   33.9   67.0  22.36  34.35  0.16  0.28    65    40    30    10.5    20.8  22.36    10/   51
AAP      61.40  Mar+ 57       7.90    6.3   50.7    6.3   50.7  53.60  64.75  0.13  0.05    77    66    39     2.6    20.8  53.60    27/   91
W        51.74  Mar  50       7.50   12.7   78.3   12.7   78.3  44.34  57.35  0.14  0.11    69    54    37     3.4    20.8  44.34    14/   30
CVNA     42.29  Feb  40       5.30    7.7   90.8    7.7   90.8  37.09  45.15  0.12  0.07    71    59    39     1.8    20.8  37.09    -6/   20
TWLO     72.01  Feb+ 75       3.70    5.3   50.5    9.6   91.8  68.41  78.55  0.05  0.09    64    39    27     2.2    20.8  68.41    29/   19
DPST     81.02  Feb  76      11.00    8.3   97.9    8.3   97.9  70.12  86.85  0.13  0.07    71    59    40     1.8    20.8  70.12     5/   51
MSTR    482.14  Feb+ 500     21.95    4.7  101.9    8.6  185.0 460.29 521.80  0.05  0.08    61    41    31     1.0    20.7 460.29   -10/   44
SMCI    326.31  Feb+ 335     26.40    8.8   84.2   11.6  111.9 300.01 361.25  0.08  0.11    64    46    33     2.2    20.7 300.01    15/   68
LABU    119.16  Mar  105     25.30   11.7   72.4   11.7   72.4  93.96 130.15  0.21  0.09    73    63    41     3.3    20.7  93.96     6/   42
MARA     17.78  Jun  16       5.75   31.5   73.2   31.5   73.2  12.13  21.60  0.32  0.21    67    55    41     8.9    20.7  12.13   -22/   55
COIN    133.88  Feb+ 137      7.45    5.8  124.7    8.2  176.8 126.53 144.30  0.05  0.08    63    45    33     1.0    20.7 126.53    -9/   40
SNBR     11.04  Oct  10       4.00   39.4   52.0   39.4   52.0   7.14  13.85  0.35  0.25    70    55    39    15.7    20.7   7.14     9/   92
ISRG    362.33  Jan+ 350     17.50    1.5   53.1    1.5   53.1 344.93 367.35  0.05  0.01    80    72    41     0.6    20.7 344.93    32/   46
LMND     15.85  Feb+ 16       1.55   10.1   96.7   10.8  103.4  14.40  17.40  0.09  0.10    66    48    34     2.2    20.7  14.40    15/   25
ANY       1.93  Jan'25 2      0.90   70.8   70.4   72.6   72.2   1.13   2.75  0.41  0.42    63    49    42    20.9    20.7   1.13   -23/   23
MDB     405.44  Mar  450     19.45    5.0   31.0   16.5  102.3 386.09 469.30  0.05  0.16    60    29    22     3.3    20.7 386.09    27/    7
LABU    119.16  Feb+ 106     17.55    4.2   89.5    4.2   89.5 101.71 123.40  0.15  0.04    77    71    43     1.0    20.7 101.71    18/   42
TTD      63.76  Feb+ 61       6.50    6.3   60.1    6.3   60.1  57.36  67.35  0.10  0.06    74    60    37     2.2    20.7  57.36    41/   26
CAR     159.33  Feb+ 170      7.00    4.5   43.5   11.5  110.4 152.43 176.85  0.04  0.11    61    34    25     2.2    20.7 152.43    23/   18
LABU    119.16  Jan'25 115   43.95   52.6   52.3   52.6   52.3  75.31 158.80  0.37  0.33    68    51    38    20.8    20.7  75.31     0/   42
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
ENPH    108.75  Mar+ 105     12.70    9.2   74.2    9.2   74.2  96.15 117.55  0.12  0.08    70    56    37     2.6    20.7  96.15    19/   57
RDFN      7.87  Jan'26 12     2.50   43.9   21.9  118.5   59.2   5.47  14.35  0.30  0.82    61    37    32    41.4    20.7   5.47    -4/   48
SRPT    115.39  Mar+ 123      7.30    6.7   54.0   13.6  110.7 108.19 130.15  0.06  0.13    62    38    29     2.6    20.7 108.19     0/   58
EDU      76.05  Feb+ 74       5.65    4.9  105.1    4.9  105.1  70.50  79.50  0.07  0.05    70    58    38     1.0    20.7  70.50    28/   30
PAYC    194.74  Feb  200     11.00    5.9   69.8    8.8  103.2 183.84 210.85  0.06  0.08    64    43    31     1.8    20.7 183.84    41/   84
RDFN      7.87  May  9        1.20   16.2   48.6   32.2   96.3   6.77  10.05  0.14  0.28    61    40    32     6.9    20.7   6.77     6/   48
LABU    119.16  Jun  113     31.10   28.1   65.4   28.1   65.4  88.16 143.95  0.26  0.21    68    53    38     8.9    20.7  88.16     3/   42
CMG    2289.97  Feb+ 2395    38.50    1.7   25.9    6.4   96.82251.572433.35  0.02  0.06    61    23    16     1.4    20.72251.57    65/   32
LABU    119.16  Mar+ 109     20.80   10.7   86.4   10.7   86.4  98.46 129.65  0.17  0.09    71    60    40     2.6    20.7  98.46     3/   42
ESTA     34.72  Aug  30      12.10   31.8   54.5   31.8   54.5  22.72  41.95  0.35  0.21    71    57    40    12.1    20.7  22.72    10/   98
CMG    2289.97  Feb+ 2215   125.30    2.3   35.3    2.3   35.32164.772340.15  0.05  0.02    83    71    36     1.4    20.72164.77    81/   32
PRAX     41.15  Aug  50       8.10   24.1   41.4   50.7   86.8  33.15  57.95  0.19  0.41    60    41    34    12.0    20.6  33.15   -24/   28
MTCH     36.67  Feb+ 38       1.23    3.2   68.3    6.8  145.6  35.54  39.08  0.03  0.07    61    37    28     1.0    20.6  35.54    33/   44
MDB     405.44  Mar  440     22.60    5.9   36.3   14.9   92.1 382.94 462.45  0.06  0.14    62    33    24     3.3    20.6 382.94    27/    7
QS        6.97  Aug  9        1.08   16.4   28.0   49.4   84.7   5.99   9.93  0.14  0.42    60    34    28    12.0    20.6   5.99    -2/   31
SMCI    326.31  Feb+ 315     36.80    8.7   84.0    8.7   84.0 289.61 351.65  0.11  0.08    70    56    37     2.1    20.6 289.61    18/   68
QCOM    141.12  Feb+ 138      6.55    2.4   52.3    2.4   52.3 134.67 144.40  0.05  0.02    76    63    36     1.0    20.6 134.67    71/   14
ARM      68.48  Feb+ 69       3.95    6.0   90.6    6.7  101.7  64.63  72.80  0.06  0.06    66    48    33     1.4    20.6  64.63    21/   64
QCOM    141.12  Feb+ 143      3.80    2.7   57.8    4.0   86.4 137.42 146.65  0.03  0.04    66    42    28     1.0    20.6 137.42    44/   14
EL      129.76  Feb+ 128      8.00    5.0   76.0    5.0   76.0 121.86 135.85  0.06  0.05    70    55    35     1.4    20.6 121.86    39/   97
TWLO     72.01  Feb+ 76       3.30    4.7   44.7   10.4   99.7  68.81  79.15  0.04  0.10    62    36    26     2.1    20.6  68.81    27/   19
AA       27.87  Feb+ 29       1.06    3.6   76.6    7.6  162.8  26.91  29.91  0.03  0.07    61    38    29     1.0    20.6  26.91    13/   37
LABU    119.16  Mar  107     24.05   12.3   76.3   12.3   76.3  95.21 130.90  0.20  0.10    72    61    41     3.3    20.6  95.21     3/   42
LABU    119.16  Feb+ 108     20.25    9.0   86.7    9.0   86.7  99.01 128.10  0.17  0.08    72    62    41     2.1    20.6  99.01     3/   42
Symb     Stk    Opt  StrkMn   Call   RIUC  ARIUC   RIEC  ARIEC   DBEC   UBEC  %DBE  %UBE PrDBE PrRIE PrUBE    ERTN  AERTNC   Invt    IVF  iv%
LABU    119.16  Jan'25 114   44.35   52.1   51.8   52.1   51.8  74.91 158.20  0.37  0.33    68    52    39    20.7    20.6  74.91     1/   42
